id_producto;nombre;precio;categoria_actual;subcategoria_actual;categoria_nueva;subcategoria_nueva
ME-2104;Ensaladilla Delicias del mar Hacendado;18;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-2399;Ensaladilla Hacendado ultracongelada;136;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-2109;Ensaladilla rusa grande Listo para Comer;120;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-2105;Ensaladilla rusa Hacendado;30;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-2110;Ensaladilla rusa mediana Listo para Comer;65;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-2111;Ensaladilla rusa pequeña Listo para Comer;35;Platos preparados;Ensaladas listas;Revisar;Revisar
ME-1455;Aroma de vainilla Hacendado;20;Despensa;Especias e hierbas secas;Revisar;Revisar
ME-2142;Azafrán hebra Hacendado;195;Despensa;Especias e hierbas secas;Revisar;Revisar
ME-2141;Azafrán molido Hacendado;19;Despensa;Especias e hierbas secas;Revisar;Revisar
ME-2170;Canela en rama Hacendado;15;Despensa;Especias e hierbas secas;Revisar;Revisar
ME-2169;Canela molida Hacendado;10;Despensa;Especias e hierbas secas;Revisar;Revisar
ME-0012;Ajos morados;185;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4470;Ambientador perlas Lima Bosque Verde;145;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4465;Ambientador varitas Frambuesa Bosque Verde;21;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0130;Arándanos;335;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1425;Arándanos deshidratados Hacendado;22;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3236;Bálsamo labial Color Balm Deliplus 12 frambuesa;45;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0033;Banana;28;Frutas y Verduras;Fruta;Revisar;Revisar
ME-2487;Barritas de espelta Hacendado sabor manzana;155;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3871;Bebida cider con gas Spieler sabor a manzana;474;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-0407;Bebida de mango Hacendado sin azúcares añadidos;125;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-2302;Bebida de naranja Hacendado sin azúcares añadidos;105;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-0501;Bebida de piña Hacendado sin azúcares añadidos;11;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-0408;Bebida de pomelo Hacendado sin azúcares añadidos;13;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-3802;Bebida energética Mango Loco Monster;668;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-3782;Bebida isotónica de naranja Iso drink;10;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-1230;Bebida Kéfir de fresa y plátano Hacendado;9;Frutas y Verduras;Fruta;Zumos;Zumos de frutas
ME-0754;Bífidus cremoso probióticos de lima limón Hacendado 0% MG 0% azúcares añadidos;13;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0761;Bífidus natural probióticos azucarado Hacendado con cereales y fresas deshidratadas;115;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0752;Bífidus probióticos con mango Hacendado;13;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3677;Caramelos con palo Mix Hacendado sabor cereza y fresa;12;Frutas y Verduras;Fruta;Azúcar, caramelos y chocolate;Golosinas
ME-3679;Caramelos sabor lima Hacendado 0% azúcares;16;Frutas y Verduras;Fruta;Azúcar, caramelos y chocolate;Golosinas
ME-3967;Comprimidos efervescentes magnesio Deliplus 300 mg sabor naranja;195;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3488;Confitura de fresa Hacendado 0% azúcares añadidos;16;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0977;Danonino sabor fresa Danone;17;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0978;Danonino sabor fresa y plátano Danone;17;Frutas y Verduras;Fruta;Revisar;Revisar
ME-2398;Dúo frutas fresa y plátano Hacendado congeladas;275;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0314;Emperador marinado;539;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0128;Frambuesas;33;Frutas y Verduras;Fruta;Revisar;Revisar
ME-2395;Fresas enteras Hacendado ultracongeladas;19;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0912;Gel de baño 10% urea Deliplus piel áspera y deshidratada;20;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1619;Gelatina 0% azúcar sabores fresa, mandarina y limón Hacendado;10;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1617;Gelatina sabor fresa Hacendado;10;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1620;Gelatina sabores mango, maracuyá y piña Hacendado;10;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3726;Golosinas Moras Hacendado;11;Frutas y Verduras;Fruta;Azúcar, caramelos y chocolate;Golosinas
ME-3288;Infusión Cúrcuma Hacendado con manzana y canela;135;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3291;Infusión manzana y canela Hacendado;14;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0099;Kiwi verde;39;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0100;Kiwis verdes;347;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1807;Laca de uñas alto brillo Deliplus 39 dulce fresa;25;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0070;Lima;36;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1818;Lima fibra de vidrio Deliplus;10;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1820;Lima raspador durezas pies Deliplus;31;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3769;Limonada Hacendado light sin gas;16;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3759;Limonada natural Don Simón light sin gas;14;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0062;Limones;22;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4518;Limpiacristales con mango Bosque Verde;26;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0064;Mandarina;33;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0108;Mango;113;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1423;Mango deshidratado Hacendado;145;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0043;Manzana Golden;53;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0049;Manzana Granny Smith;48;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0050;Manzana Reineta;58;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0051;Manzana roja acidulce;6;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0047;Manzana roja dulce;59;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0044;Manzanas Golden;31;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0052;Manzanas rojas acidulces;386;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0048;Manzanas rojas dulces;386;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0104;Media piña;225;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3481;Mermelada de ciruela y kiwi Hacendado;17;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3472;Mermelada de fresa Hacendado;155;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3473;Mermelada de fresa monodosis Hacendado;15;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3478;Mermelada de naranja amarga Hacendado;135;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0129;Moras;30;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0066;Naranja de mesa;51;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0067;Naranjas;435;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0406;Néctar de maracuyá Hacendado fruta de la pasión, mango, uva y manzana;15;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0505;Néctar de piña La Verja;18;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0109;Papaya;297;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4011;Papilla fresa y plátano Hacendado +8 meses;9;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4017;Papilla pera y manzana Hacendado +4 meses;285;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4013;Papilla plátano y manzana Hacendado +6 meses;9;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4018;Papilla plátano, fresa, arándanos y avena Hacendado +8 meses;9;Frutas y Verduras;Fruta;Revisar;Revisar
ME-4016;Papilla plátano, mandarina y pera Hacendado +4 meses;285;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0045;Pera Conferencia;44;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0046;Peras Conferencia;228;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0976;Petit de bolsillo de fresa Hacendado;17;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0103;Piña;444;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1102;Piña deshidratada Hacendado;16;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3356;Piña en su jugo Hacendado rodajas;25;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0105;Piña natural a rodajas;38;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0069;Pomelo;82;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3364;Postre de manzana Jamar;19;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0899;Postre de soja sabor lima limón Alpro;225;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0895;Postre de soja sabor mango Alpro sin azúcares añadidos;255;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0594;Postre lácteo con fresa +Proteínas Hacendado 0% MG 10 g proteínas;155;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0602;Postre lácteo con puré mango y maracuya +Proteínas Hacendado 0% MG 10 g proteínas;155;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0981;Postre lácteo infantil de fresa y plátano Hacendado +8 meses;95;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0745;Postre lácteo sin lactosa sabor fresa Hacendado;145;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1463;Preparado en polvo gelatina fresa Hacendado;175;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0261;Rodaja de emperador Hacendado ultracongelado;447;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0266;Rodajas de emperador pequeñas Hacendado ultracongeladas;1295;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0437;Shot jengibre, manzana y limón Hacendado;20;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0434;Smoothie fresa y plátano Hacendado;165;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0436;Smoothie mango y coco Hacendado;165;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0435;Smoothie mango y naranja Hacendado;165;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1289;Tarta delicia de fresa Hacendado congelada;115;Frutas y Verduras;Fruta;Revisar;Revisar
ME-2705;Tartaletas con relleno de fresa Hacendado;105;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0019;Tomate pera;26;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0021;Tomates cherry pera kumato;16;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0020;Tomates pera;248;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0035;Uva blanca sin semillas;33;Frutas y Verduras;Fruta;Revisar;Revisar
ME-0036;Uva roja sin semillas;33;Frutas y Verduras;Fruta;Revisar;Revisar
ME-3205;Vaselina perfumada para labios Deliplus frambuesa;16;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1770;Vinagre de manzana Hacendado;9;Frutas y Verduras;Fruta;Revisar;Revisar
ME-1382;Almendra frita y salada Hacendado pelada;315;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1702;Almendra laminada Hacendado;215;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1697;Almendra molida Hacendado;215;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1369;Almendra natural Hacendado;25;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1396;Almendra natural Hacendado sin piel;29;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1705;Almendra palitos Hacendado;185;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1384;Almendra tostada Hacendado 0% sal añadida con piel;295;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1379;Almendra tostada y salada Hacendado con piel;24;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1521;Altramuces Hacendado;175;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1377;Anacardo frito salado Hacendado;28;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1375;Anacardo natural Hacendado;28;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1378;Avellana tostada Hacendado 0% sal añadida;43;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1409;Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa;275;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1391;Cacahuete frito con miel Hacendado;165;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1373;Cacahuete frito con sal Hacendado pelado;10;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1380;Cacahuete frito y salado Hacendado con piel;13;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1392;Cacahuete tostado con sal Hacendado;165;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1383;Cacahuete tostado Hacendado 0% sal añadida;165;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1408;Cacahuete tostado Hacendado pelado 0% sal añadida;115;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-3631;Cacahuetes Chocoiris Hacendado bañados de chocolate con leche coloreados;19;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-3629;Cacahuetes Hacendado chocolate con leche;225;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-3628;Cacahuetes Hacendado chocolate negro;225;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1417;Cocktail tostado 0% sal añadida Hacendado;28;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1418;Cocktail tostado y ahumado Hacendado;28;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1132;Loción corporal Nutre Deliplus almendras y cica;24;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1404;Nuez de Brasil natural Hacendado;495;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1387;Nuez macadamia Hacendado tostada con sal;29;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-2174;Nuez moscada molida Hacendado;165;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1401;Nuez natural Hacendado;37;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1368;Nuez natural Hacendado pelada;26;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1406;Nuez Pecana natural Hacendado pelada;405;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1410;Nuez troceada pelada Hacendado;18;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1405;Pistacho natural Hacendado pelado;295;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1372;Pistacho tostado Hacendado 0% sal añadida;365;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-1370;Pistacho tostado Hacendado con sal;365;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-3638;Pistachos bañados de chocolate con leche Hacendado;25;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-3133;Polvo compacto perfeccionador efecto seda Deliplus 210 almendra;60;Desayuno y Snack;Frutos secos embasados;Revisar;Revisar
ME-2486;Barritas con proteínas Enervit Sport sabor coco y chocolate;295;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2491;Barritas de avena Crunchy Nature Valley con chocolate negro;26;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2485;Barritas de cereales con frutos secos Hacendado;165;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2490;Barritas de cereales con galleta animada Hacendado;155;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2483;Barritas de cereales Hacendado con chocolate blanco;155;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2489;Barritas de cereales Hacendado sabor mango;165;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2484;Barritas de cereales muesli Hacendado con chocolate;155;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2488;Barritas de galleta rellenas de arándanos Hacendado;155;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2654;Galletas avena Hacendado;165;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2645;Galletas canela Hacendado;15;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2646;Galletas caramelizadas Lotus Biscoff;125;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2692;Galletas Choco negro con chocolatina Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2656;Galletas con avena y semillas Hacendado;125;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2682;Galletas Cookies Hacendado;15;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2702;Galletas cookies sin gluten y sin lactosa Hacendado;21;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2713;Galletas Cream Cookies Hacendado;145;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2710;Galletas Crunchy Choc Hacendado;265;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2690;Galletas de cacao Caocream Hacendado rellenas de crema;165;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2652;Galletas de espelta Hacendado 0% azúcares añadidos;125;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2651;Galletas Digestive 0% azúcares añadidos Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2650;Galletas Digestive avena Hacendado;10;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2655;Galletas Digestive choco y avena Hacendado;175;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2649;Galletas Digestive Hacendado;16;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2707;Galletas Diverkao Hacendado;17;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2636;Galletas Divertidas con cereales Hacendado;19;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2704;Galletas María choco Hacendado;11;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2635;Galletas María dorada Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2641;Galletas María dorada Hacendado 0% azúcares añadidos;15;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2644;Galletas María Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2653;Galletas María Integral Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2642;Galletas María sin gluten y sin lactosa Hacendado;155;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2689;Galletas mini caritas Hacendado con crema de cacao;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2683;Galletas mini cookies Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2691;Galletas mini de cacao Caocream Hacendado rellenas de crema;15;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2685;Galletas mini Oreo;195;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2684;Galletas rebuenas Hacendado rellenas de chocolate;13;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2640;Galletas Relieve Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2638;Galletas tostadas Animadas Hacendado;185;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2639;Galletas tostadas Hacendado;14;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2637;Galletas tostadas Tosta Rica;295;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-2643;Galletas tradicionales Hacendado;215;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-4065;Papilla 8 cereales con galleta María Nestlé +6 meses;575;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-0982;Postre lácteo infantil de galleta Hacendado +8 meses;95;Desayuno y Snack;Galletas dulces;Revisar;Revisar
ME-2715;Surtido de galletas y barquillos Hacendado;22;Desayuno y Snack;Galletas dulces;Panadería y pastelería;Galletas y pastas
ME-0786;Crackers 30% integral;185;Desayuno y Snack;Galletas saladas;Revisar;Revisar
ME-0787;Crackers con sal Hacendado;185;Desayuno y Snack;Galletas saladas;Revisar;Revisar
ME-0783;Crackers integrales de espelta Bachman;165;Desayuno y Snack;Galletas saladas;Revisar;Revisar
ME-0788;Crackers sin gluten Hacendado con romero;17;Desayuno y Snack;Galletas saladas;Revisar;Revisar
ME-2216;Margarina 100% vegetal Hacendado;16;Lácteos y Huevos;Grasas vegetales;Revisar;Revisar
ME-2215;Margarina Flora Proactiv;319;Lácteos y Huevos;Grasas vegetales;Revisar;Revisar
ME-2211;Margarina Hacendado;15;Lácteos y Huevos;Grasas vegetales;Revisar;Revisar
ME-2214;Margarina ligera Hacendado;145;Lácteos y Huevos;Grasas vegetales;Revisar;Revisar
ME-2217;Margarina Omega 3 Hacendado;185;Lácteos y Huevos;Grasas vegetales;Revisar;Revisar
ME-2472;Avena molida Hacendado;115;Despensa;Harinas;Revisar;Revisar
ME-1441;Harina de arroz Hacendado;131;Despensa;Harinas;Revisar;Revisar
ME-1439;Harina de espelta Hacendado 100% integral;145;Despensa;Harinas;Revisar;Revisar
ME-1433;Harina de fuerza Hacendado;95;Despensa;Harinas;Revisar;Revisar
ME-1444;Harina de garbanzo Hacendado;20;Despensa;Harinas;Revisar;Revisar
ME-1432;Harina de trigo grande Hacendado;295;Despensa;Harinas;Revisar;Revisar
ME-1431;Harina de trigo Hacendado;72;Despensa;Harinas;Revisar;Revisar
ME-1436;Harina fina de maíz Hacendado;12;Despensa;Harinas;Revisar;Revisar
ME-1437;Harina integral de trigo Hacendado;9;Despensa;Harinas;Revisar;Revisar
ME-1440;Harina semolosa de trigo Hacendado especial para fritos;12;Despensa;Harinas;Revisar;Revisar
ME-3442;Barra de helado sabor vainilla, chocolate y nata Hacendado;19;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3394;Helado bombón almendrado Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3404;Helado bombón negro Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3435;Helado capuccino Hacendado;34;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3433;Helado caramelo con salsa de caramelo salado y trozos de caramelo Hacendado;325;Congelados;Helados y postres congelados;Azúcar, caramelos y chocolate;Golosinas
ME-3431;Helado chocolate y cookies Hacendado;315;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3439;Helado Cookie Dough Hacendado de crema de vainilla con trozos de galletas;335;Congelados;Helados y postres congelados;Panadería y pastelería;Galletas y pastas
ME-3409;Helado cucurucho choco nata Hacendado;245;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3407;Helado cucurucho de vainilla Hacendado;245;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3408;Helado cucurucho Hacendado de nata;245;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3428;Helado de chocolate Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3417;Helado de horchata Hacendado;23;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3427;Helado de vainilla Hacendado;24;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3440;Helado Duo Brownie Hacendado de crema sabor vainilla y cacao;335;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3396;Helado mini bombón almendrado Hacendado;30;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3400;Helado mini bombón nocciola Hacendado;315;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3392;Helado mini bombón surtido Hacendado;34;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3398;Helado mini bombón surtido Hacendado sin azúcares añadidos;30;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3406;Helado mini cucurucho nata Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3395;Helado mini sándwich nata Hacendado;26;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3399;Helado mini sándwich vainilla y cookie Hacendado;30;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3401;Helado Mochi coco Hacendado;29;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3403;Helado Mochi mango Hacendado;29;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3429;Helado nata Hacendado;23;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3438;Helado Peanut Butter Cups Hacendado de crema de cacahuete;335;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3437;Helado sabor huevo de chocolate Hacendado;365;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3393;Helado sándwich de nata Hacendado;23;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3397;Helado sándwich super nata Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3436;Helado tarta de queso Hacendado con fresas;315;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3430;Helado turrón Hacendado;325;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3432;Helado vainilla praliné con nueces pecán Hacendado;365;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3402;Helado vegetal mini a base de anacardo con crema de pistacho Hacendado;33;Congelados;Helados y postres congelados;Revisar;Revisar
ME-3405;Medios cocos helados Hacendado;27;Congelados;Helados y postres congelados;Revisar;Revisar
ME-2718;Obleas para helado Hacendado;7;Congelados;Helados y postres congelados;Revisar;Revisar
ME-0889;Arcos dentales para higiene interdental Deliplus;18;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0862;Cepillo dental Duro Deliplus;11;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0869;Cepillo dental Eléctrico Oral-B Vitality Pro Precision Clean;240;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0864;Cepillo dental Infantil Deliplus;9;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0860;Cepillo dental Medio Deliplus;11;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0868;Cepillo dental Medio Deliplus + Action;15;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0863;Cepillo dental Sensitive Deliplus encías y dientes sensibles;13;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0861;Cepillo dental Suave Deliplus;11;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
ME-0885;Enjuague bucal Clorhexidina gingival Deliplus zero alcohol;20;Cuidado personal e Higiene;Higiene bucal;Revisar;Revisar
