supermercado,nombre_comercial,precio,marca,categoria,subcategoria,precio_por_unidad,url,imagen,referencia_externa
El Corte Inglés,Almond breeze,,"Blue Diamond,Blue Diamond Growers",Bebidas,,1 l,https://es.openfoodfacts.org/producto/0041570112731,https://images.openfoodfacts.org/images/products/004/157/011/2731/front_es.53.400.jpg,0041570112731
El Corte Inglés,Lasaña Fácil,,"El Pavo,Gallina Blanca",Bebidas,,200 g,https://es.openfoodfacts.org/producto/8410173072025,https://images.openfoodfacts.org/images/products/841/017/307/2025/front_en.59.400.jpg,8410173072025
El Corte Inglés,92% cacao natural,,Valor,Dulces,,100,https://es.openfoodfacts.org/producto/8410109113020,https://images.openfoodfacts.org/images/products/841/010/911/3020/front_es.38.400.jpg,8410109113020
El Corte Inglés,Especialidad vegetal de soja arándanos y frutos rojos,,"Alpro,Danone",Lácteos y Huevos,,500 g (4 x 125 g),https://es.openfoodfacts.org/producto/5411188126478,https://images.openfoodfacts.org/images/products/541/118/812/6478/front_es.100.400.jpg,5411188126478
El Corte Inglés,Pudding,,"Alpro,Danone",Bebidas,,0.5 kg,https://es.openfoodfacts.org/producto/5411188091622,https://images.openfoodfacts.org/images/products/541/118/809/1622/front_de.157.400.jpg,5411188091622
El Corte Inglés,Garbanzos extra,,CIDACOS,Bebidas,,"570 g (400 g net égoutté), 580 ml",https://es.openfoodfacts.org/producto/8410313325813,https://images.openfoodfacts.org/images/products/841/031/332/5813/front_en.46.400.jpg,8410313325813
El Corte Inglés,Digestive avena,,"Fontaneda,Mondelez",Cereales y Galletas,,550 g,https://es.openfoodfacts.org/producto/7622210114648,https://images.openfoodfacts.org/images/products/762/221/011/4648/front_es.33.400.jpg,7622210114648
El Corte Inglés,Ketchup envase 430 g,,"Hellmann's,Unilever",Conservas,,486 g,https://es.openfoodfacts.org/producto/8712566166480,https://images.openfoodfacts.org/images/products/871/256/616/6480/front_es.30.400.jpg,8712566166480
El Corte Inglés,Vegetables Broth,,"Aneto, Aneto 100% Natural",Bebidas,,1 l,https://es.openfoodfacts.org/producto/8410748301000,https://images.openfoodfacts.org/images/products/841/074/830/1000/front_en.47.400.jpg,8410748301000
El Corte Inglés,Chocolate puro con almendras enteras 0% azúcares añadidos,,Valor,Dulces,,150 g,https://es.openfoodfacts.org/producto/8410109003178,https://images.openfoodfacts.org/images/products/841/010/900/3178/front_es.15.400.jpg,8410109003178
El Corte Inglés,Cerveza especial,,Mahou,Bebidas,,33cl,https://es.openfoodfacts.org/producto/8411327122016,https://images.openfoodfacts.org/images/products/841/132/712/2016/front_en.40.400.jpg,8411327122016
El Corte Inglés,Agua Mineral Natural,,"Lanjarón,Danone",Bebidas,,50 cl,https://es.openfoodfacts.org/producto/8410728700106,https://images.openfoodfacts.org/images/products/841/072/870/0106/front_es.43.400.jpg,8410728700106
El Corte Inglés,Caldo natural de pollo,,Aneto,Otros,,1 cup,https://es.openfoodfacts.org/producto/8410748201003,https://images.openfoodfacts.org/images/products/841/074/820/1003/front_en.63.400.jpg,8410748201003
El Corte Inglés,Arroz integral,,"SOS,Herba Ricemills",Bebidas,,1 Kg,https://es.openfoodfacts.org/producto/8410830001214,https://images.openfoodfacts.org/images/products/841/083/000/1214/front_es.33.400.jpg,8410830001214
El Corte Inglés,Limón exprimido,,"Solimón,Derivados Cítricos",Bebidas,,280 ml,https://es.openfoodfacts.org/producto/8428020267746,https://images.openfoodfacts.org/images/products/842/802/026/7746/front_es.56.400.jpg,8428020267746
El Corte Inglés,Matcha Avena,,YOSOY,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8423352207477,https://images.openfoodfacts.org/images/products/842/335/220/7477/front_es.5.400.jpg,8423352207477
El Corte Inglés,Tomate Frito,,Helios,Conservas,,"570 g, 580 ml",https://es.openfoodfacts.org/producto/8410095007013,https://images.openfoodfacts.org/images/products/841/009/500/7013/front_es.27.400.jpg,8410095007013
El Corte Inglés,Ketchup zero,,Heinz,Conservas,,425 g,https://es.openfoodfacts.org/producto/8715700120799,https://images.openfoodfacts.org/images/products/871/570/012/0799/front_es.21.400.jpg,8715700120799
El Corte Inglés,Manzanilla,,"Hornimans,Jacobs Douwe Egberts",Bebidas,,"27,5 g (25 x 1,1 g)",https://es.openfoodfacts.org/producto/8410091103320,https://images.openfoodfacts.org/images/products/841/009/110/3320/front_es.4.400.jpg,8410091103320
El Corte Inglés,Vanilla flavour soya,,Alpro,Bebidas,,500 gram,https://es.openfoodfacts.org/producto/5411188094111,https://images.openfoodfacts.org/images/products/541/118/809/4111/front_it.107.400.jpg,5411188094111
El Corte Inglés,Salmorejo,,"Alvalle, PepsiCo",Frutas y Verduras,,1 l,https://es.openfoodfacts.org/producto/8422174010067,https://images.openfoodfacts.org/images/products/842/217/401/0067/front_es.43.400.jpg,8422174010067
El Corte Inglés,Natural 100%,,Bimbo,Bebidas,,460 g,https://es.openfoodfacts.org/producto/8412600009345,https://images.openfoodfacts.org/images/products/841/260/000/9345/front_en.33.400.jpg,8412600009345
El Corte Inglés,Postre vegetal de soja plaisir chocolate sin lactosa,,Sojasun,Bebidas,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227485234,https://images.openfoodfacts.org/images/products/327/322/748/5234/front_es.83.400.jpg,3273227485234
El Corte Inglés,FETA AUTHENTIC GREEK CHEESE (PDO) IN BRINE,,DODONI,Lácteos y Huevos,,400 g,https://es.openfoodfacts.org/producto/5201168215649,https://images.openfoodfacts.org/images/products/520/116/821/5649/front_en.36.400.jpg,5201168215649
El Corte Inglés,Burger,,Heüra,Otros,,200 g,https://es.openfoodfacts.org/producto/8436615850013,https://images.openfoodfacts.org/images/products/843/661/585/0013/front_en.6.400.jpg,8436615850013
El Corte Inglés,Quark queso natural,,Exquisa,Lácteos y Huevos,,500g,https://es.openfoodfacts.org/producto/40193502,https://images.openfoodfacts.org/images/products/000/004/019/3502/front_fr.61.400.jpg,40193502
El Corte Inglés,Netsle Chocolat noir 100% cacao,,Nestlé,Dulces,,125 g,https://es.openfoodfacts.org/producto/7613035314375,https://images.openfoodfacts.org/images/products/761/303/531/4375/front_es.53.400.jpg,7613035314375
El Corte Inglés,Pepsi Max,,"Pepsi,PepsiCo",Bebidas,,330ml,https://es.openfoodfacts.org/producto/8410494300043,https://images.openfoodfacts.org/images/products/841/049/430/0043/front_es.3.400.jpg,8410494300043
El Corte Inglés,Tomate frito,,"Orlando,Heinz",Conservas,,630 g (3 x 210 g),https://es.openfoodfacts.org/producto/8410066111459,https://images.openfoodfacts.org/images/products/841/006/611/1459/front_es.36.400.jpg,8410066111459
El Corte Inglés,Leche de nuez,,Borges,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8410148505930,https://images.openfoodfacts.org/images/products/841/014/850/5930/front_es.40.400.jpg,8410148505930
El Corte Inglés,Chocolate Negro 92%,,Lacasa,Dulces,,100 g,https://es.openfoodfacts.org/producto/8410740913928,https://images.openfoodfacts.org/images/products/841/074/091/3928/front_es.3.400.jpg,8410740913928
El Corte Inglés,Noglut María,,"Santiveri,Noglut",Cereales y Galletas,,180 g,https://es.openfoodfacts.org/producto/8412170011434,https://images.openfoodfacts.org/images/products/841/217/001/1434/front_en.29.400.jpg,8412170011434
El Corte Inglés,Palitos de cereales con olivas y sésamo,,Grefusa,Bebidas,,60 g,https://es.openfoodfacts.org/producto/8413164009888,https://images.openfoodfacts.org/images/products/841/316/400/9888/front_es.36.400.jpg,8413164009888
El Corte Inglés,Yogur natural arandanos,,Sojasun,Lácteos y Huevos,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227483261,https://images.openfoodfacts.org/images/products/327/322/748/3261/front_es.81.400.jpg,3273227483261
El Corte Inglés,Fino 85% negro,,"Suchard,Mondelez",Dulces,,90 g,https://es.openfoodfacts.org/producto/7622210780355,https://images.openfoodfacts.org/images/products/762/221/078/0355/front_es.61.400.jpg,7622210780355
El Corte Inglés,Tomate 100% natural triturado,,"Apis,Mondelez",Frutas y Verduras,,400 g,https://es.openfoodfacts.org/producto/8410000814941,https://images.openfoodfacts.org/images/products/841/000/081/4941/front_en.5.400.jpg,8410000814941
El Corte Inglés,Quinoa,,SOS,Bebidas,,250 g,https://es.openfoodfacts.org/producto/8410184027779,https://images.openfoodfacts.org/images/products/841/018/402/7779/front_es.35.400.jpg,8410184027779
El Corte Inglés,Alubias extra CIDACOS,,Cidacos,Bebidas,,"570 g neto, 400 g escurrido, 580 ml",https://es.openfoodfacts.org/producto/8410313315814,https://images.openfoodfacts.org/images/products/841/031/331/5814/front_es.29.400.jpg,8410313315814
El Corte Inglés,Ketchup sabor pepinillo,,Heinz,Conservas,,250 g,https://es.openfoodfacts.org/producto/8410066143368,https://images.openfoodfacts.org/images/products/841/006/614/3368/front_es.10.400.jpg,8410066143368
El Corte Inglés,Nescafé Classic,,"Nestlé,Nescafé",Bebidas,,20 g (10 x 2 g),https://es.openfoodfacts.org/producto/8410100020570,https://images.openfoodfacts.org/images/products/841/010/002/0570/front_nl.40.400.jpg,8410100020570
El Corte Inglés,Arroz redondo sabroz,,"Brillante,Herba Ricemills",Bebidas,,1 kg,https://es.openfoodfacts.org/producto/8410184016520,https://images.openfoodfacts.org/images/products/841/018/401/6520/front_es.36.400.jpg,8410184016520
El Corte Inglés,"Arroz integral con chía, quinoa, espelta y lino",,"Brillante,Herba Ricemills",Bebidas,,250 g,https://es.openfoodfacts.org/producto/8410184033749,https://images.openfoodfacts.org/images/products/841/018/403/3749/front_es.61.400.jpg,8410184033749
El Corte Inglés,Maíz,,Huercasa,Frutas y Verduras,,2pcs,https://es.openfoodfacts.org/producto/8413567031042,https://images.openfoodfacts.org/images/products/841/356/703/1042/front_es.37.400.jpg,8413567031042
El Corte Inglés,Coconut Milk,,Goya,Lácteos y Huevos,,400 ml,https://es.openfoodfacts.org/producto/0041331021647,https://images.openfoodfacts.org/images/products/004/133/102/1647/front_en.55.400.jpg,0041331021647
El Corte Inglés,Preparado para natillas caseras,,Royal,Frutas y Verduras,,100 g (5  x 20 g),https://es.openfoodfacts.org/producto/8410000005332,https://images.openfoodfacts.org/images/products/841/000/000/5332/front_es.24.400.jpg,8410000005332
El Corte Inglés,Authentic Greek yoghurt 10%,,Dodoni,Lácteos y Huevos,,500 g,https://es.openfoodfacts.org/producto/5201168418101,https://images.openfoodfacts.org/images/products/520/116/841/8101/front_en.22.400.jpg,5201168418101
El Corte Inglés,Sirope de arce,,Vertmont,Otros,,187 ml e / 250 g,https://es.openfoodfacts.org/producto/5708776000440,https://images.openfoodfacts.org/images/products/570/877/600/0440/front_en.29.400.jpg,5708776000440
El Corte Inglés,Sardinas en aceite de oliva virgen extra,,Albo,Pescado y Marisco,,120 gramos,https://es.openfoodfacts.org/producto/8410032006055,https://images.openfoodfacts.org/images/products/841/003/200/6055/front_es.46.400.jpg,8410032006055
El Corte Inglés,Poleo menta,,Hornimans,Bebidas,,"35 g (25 x 1,4 g)",https://es.openfoodfacts.org/producto/8410091103344,https://images.openfoodfacts.org/images/products/841/009/110/3344/front_es.29.400.jpg,8410091103344
El Corte Inglés,Topopos sal,,Mexifoods,Snacks,,300 g,https://es.openfoodfacts.org/producto/8422424303000,https://images.openfoodfacts.org/images/products/842/242/430/3000/front_en.46.400.jpg,8422424303000
El Corte Inglés,Semillas de chía,,NaturGreen,Bebidas,,250 g,https://es.openfoodfacts.org/producto/8436542193283,https://images.openfoodfacts.org/images/products/843/654/219/3283/front_es.3.400.jpg,8436542193283
El Corte Inglés,Bebida de avena ecológica con calcio,,Soria Natural,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8422947900144,https://images.openfoodfacts.org/images/products/842/294/790/0144/front_es.35.400.jpg,8422947900144
El Corte Inglés,Dairy Milk Wholenut,,Cadbury,Dulces,,120g,https://es.openfoodfacts.org/producto/5034660521877,https://images.openfoodfacts.org/images/products/503/466/052/1877/front_es.3.400.jpg,5034660521877
El Corte Inglés,Authentieke Griekse Yoghurt,,Dodoni,Lácteos y Huevos,,1 kg,https://es.openfoodfacts.org/producto/5201168415315,https://images.openfoodfacts.org/images/products/520/116/841/5315/front_en.14.400.jpg,5201168415315
El Corte Inglés,Authentic Greek yoghurt 8%,,Dodoni,Lácteos y Huevos,,1 kg,https://es.openfoodfacts.org/producto/5201168515138,https://images.openfoodfacts.org/images/products/520/116/851/5138/front_en.15.400.jpg,5201168515138
El Corte Inglés,Maíz dulce latas,,Gigante Verde,Frutas y Verduras,,"480 g (3 x 160 g) (neto),  420 g (3 x 140 g) (escurrido), 3 x 212 ml",https://es.openfoodfacts.org/producto/8410076009043,https://images.openfoodfacts.org/images/products/841/007/600/9043/front_es.25.400.jpg,8410076009043
El Corte Inglés,70% cacao con almendras enteras,,Valor,Dulces,,250 g,https://es.openfoodfacts.org/producto/8410109000726,https://images.openfoodfacts.org/images/products/841/010/900/0726/front_es.18.400.jpg,8410109000726
El Corte Inglés,Arroz salvaje con arroz basmati,,Brillante,Bebidas,,125,https://es.openfoodfacts.org/producto/8410184800143,https://images.openfoodfacts.org/images/products/841/018/480/0143/front_es.62.400.jpg,8410184800143
El Corte Inglés,Haricots rouges,,Cidacos,Bebidas,,"580 g neto, 400 g escurrido, 580 ml",https://es.openfoodfacts.org/producto/8410313315821,https://images.openfoodfacts.org/images/products/841/031/331/5821/front_fr.28.400.jpg,8410313315821
El Corte Inglés,Crema de almendras,,Almendrina,Bebidas,,900 g,https://es.openfoodfacts.org/producto/8410636000336,https://images.openfoodfacts.org/images/products/841/063/600/0336/front_es.25.400.jpg,8410636000336
El Corte Inglés,Cerveza rubia sin alcohol,,Mahou,Bebidas,,33 cl,https://es.openfoodfacts.org/producto/8411327722018,https://images.openfoodfacts.org/images/products/841/132/772/2018/front_es.36.400.jpg,8411327722018
El Corte Inglés,Caldo natural de puchero,,Aneto,Otros,,1 l,https://es.openfoodfacts.org/producto/8410748402004,https://images.openfoodfacts.org/images/products/841/074/840/2004/front_en.41.400.jpg,8410748402004
El Corte Inglés,Leite em pó gordo instantâneo,,"Nido,Nestlé",Lácteos y Huevos,,680 g,https://es.openfoodfacts.org/producto/8445290026712,https://images.openfoodfacts.org/images/products/844/529/002/6712/front_en.40.400.jpg,8445290026712
El Corte Inglés,Lentejas,,Cidacos,Bebidas,,"570 g neto, 400 g escurrido, 580 ml",https://es.openfoodfacts.org/producto/8410313335812,https://images.openfoodfacts.org/images/products/841/031/333/5812/front_es.16.400.jpg,8410313335812
El Corte Inglés,Bebida de almendras barista,,YOSOY,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8423352106404,https://images.openfoodfacts.org/images/products/842/335/210/6404/front_es.3.400.jpg,8423352106404
El Corte Inglés,Hoy legumbres los garbanzos con su sofrito,,Litoral,Bebidas,,440 g,https://es.openfoodfacts.org/producto/7613032645649,https://images.openfoodfacts.org/images/products/761/303/264/5649/front_es.59.400.jpg,7613032645649
El Corte Inglés,Tableta de chocolate negro 70% cacao,,Valor,Dulces,,300 g,https://es.openfoodfacts.org/producto/8410109000542,https://images.openfoodfacts.org/images/products/841/010/900/0542/front_es.25.400.jpg,8410109000542
El Corte Inglés,Chía,,SOS,Bebidas,,200 g,https://es.openfoodfacts.org/producto/8410184030663,https://images.openfoodfacts.org/images/products/841/018/403/0663/front_es.40.400.jpg,8410184030663
El Corte Inglés,Crema casera calabaza,,Gallina Blanca,Frutas y Verduras,,500 ml,https://es.openfoodfacts.org/producto/8410300357537,https://images.openfoodfacts.org/images/products/841/030/035/7537/front_es.35.400.jpg,8410300357537
El Corte Inglés,Sopa de Quinoa,,Trevijano,Frutas y Verduras,,200 g,https://es.openfoodfacts.org/producto/8410770140011,https://images.openfoodfacts.org/images/products/841/077/014/0011/front_es.65.400.jpg,8410770140011
El Corte Inglés,Noglut Jungla,,"Noglut, Santiveri",Cereales y Galletas,,100 g,https://es.openfoodfacts.org/producto/8412170029415,https://images.openfoodfacts.org/images/products/841/217/002/9415/front_es.23.400.jpg,8412170029415
El Corte Inglés,Minnesota Mapple Flavored Pancake Syrup,,Mississippi Belle,Otros,,710ml,https://es.openfoodfacts.org/producto/0613668024105,https://images.openfoodfacts.org/images/products/061/366/802/4105/front_es.32.400.jpg,0613668024105
El Corte Inglés,Sojasun vsnille,,Sojasun,Lácteos y Huevos,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227485289,https://images.openfoodfacts.org/images/products/327/322/748/5289/front_en.86.400.jpg,3273227485289
El Corte Inglés,Soja barista,,yosoy,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8423352106381,https://images.openfoodfacts.org/images/products/842/335/210/6381/front_en.13.400.jpg,8423352106381
El Corte Inglés,Infusión Rooibos con vainilla,,Pompadour,Bebidas,,40 g,https://es.openfoodfacts.org/producto/8412900401009,https://images.openfoodfacts.org/images/products/841/290/040/1009/front_es.52.400.jpg,8412900401009
El Corte Inglés,Lupinen,,Saladitos,Bebidas,,600g,https://es.openfoodfacts.org/producto/8413295800514,https://images.openfoodfacts.org/images/products/841/329/580/0514/front_es.43.400.jpg,8413295800514
El Corte Inglés,Cola de caballo plus 3,,Pompadour,Bebidas,,40 g,https://es.openfoodfacts.org/producto/8412900401092,https://images.openfoodfacts.org/images/products/841/290/040/1092/front_es.20.400.jpg,8412900401092
El Corte Inglés,Special Line,,El Corte Inglés,Bebidas,,500,https://es.openfoodfacts.org/producto/8433329154222,https://images.openfoodfacts.org/images/products/843/332/915/4222/front_en.17.400.jpg,8433329154222
El Corte Inglés,Spécialité au soja fermentée à la mangue,,Sojasun,Lácteos y Huevos,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227482356,https://images.openfoodfacts.org/images/products/327/322/748/2356/front_en.70.400.jpg,3273227482356
El Corte Inglés,Riso Arborio Risotto,,Riso Scotti,Bebidas,,500 g,https://es.openfoodfacts.org/producto/8001860254222,https://images.openfoodfacts.org/images/products/800/186/025/4222/front_es.27.400.jpg,8001860254222
El Corte Inglés,Agua sport,,Lanjarón,Bebidas,,75 cl,https://es.openfoodfacts.org/producto/8410728100036,https://images.openfoodfacts.org/images/products/841/072/810/0036/front_es.32.400.jpg,8410728100036
El Corte Inglés,Arroz largo formato XL,,brillante,Bebidas,,400 g,https://es.openfoodfacts.org/producto/8410184019781,https://images.openfoodfacts.org/images/products/841/018/401/9781/front_es.25.400.jpg,8410184019781
El Corte Inglés,Sopa Juliana,,Trevijano,Frutas y Verduras,,100 g,https://es.openfoodfacts.org/producto/8410770022058,https://images.openfoodfacts.org/images/products/841/077/002/2058/front_es.106.400.jpg,8410770022058
El Corte Inglés,Alhambra especial,,"Alhambra,Mahou",Bebidas,,330 ml,https://es.openfoodfacts.org/producto/8413681301236,https://images.openfoodfacts.org/images/products/841/368/130/1236/front_es.18.400.jpg,8413681301236
El Corte Inglés,Mayonesa Vegana,,Hellmann's,Conservas,,280 ml,https://es.openfoodfacts.org/producto/8711200408153,https://images.openfoodfacts.org/images/products/871/120/040/8153/front_es.90.400.jpg,8711200408153
El Corte Inglés,Pesto,,Sarchio,Conservas,,130 g,https://es.openfoodfacts.org/producto/8003712004184,https://images.openfoodfacts.org/images/products/800/371/200/4184/front_es.6.400.jpg,8003712004184
El Corte Inglés,Lenteja pardina,,Luengo,Bebidas,,1 kg,https://es.openfoodfacts.org/producto/8410505420906,https://images.openfoodfacts.org/images/products/841/050/542/0906/front_es.63.400.jpg,8410505420906
El Corte Inglés,Queso cremoso original,,"Arias, San Millán, Savencia",Lácteos y Huevos,,150g,https://es.openfoodfacts.org/producto/8413100062113,https://images.openfoodfacts.org/images/products/841/310/006/2113/front_es.19.400.jpg,8413100062113
El Corte Inglés,Café descafeinado molido natural,,Saimaza,Bebidas,,250 g,https://es.openfoodfacts.org/producto/8711000527535,https://images.openfoodfacts.org/images/products/871/100/052/7535/front_fr.12.400.jpg,8711000527535
El Corte Inglés,Pisto,,Hida,Bebidas,,400 g,https://es.openfoodfacts.org/producto/8424523060020,https://images.openfoodfacts.org/images/products/842/452/306/0020/front_es.49.400.jpg,8424523060020
El Corte Inglés,Risotto de Hongos,,PRODUCTOS TREVIJANO S.L,Bebidas,,280 g,https://es.openfoodfacts.org/producto/8410770100022,https://images.openfoodfacts.org/images/products/841/077/010/0022/front_es.48.400.jpg,8410770100022
El Corte Inglés,Feta cheese (P.D.O.),,Dodoni,Lácteos y Huevos,,1 kg,https://es.openfoodfacts.org/producto/5201168218114,https://images.openfoodfacts.org/images/products/520/116/821/8114/front_en.44.400.jpg,5201168218114
El Corte Inglés,Avena calcio,,Gerblé,Bebidas,,1 l,https://es.openfoodfacts.org/producto/3175681079502,https://images.openfoodfacts.org/images/products/317/568/107/9502/front_es.33.400.jpg,3175681079502
El Corte Inglés,Postre vegetal de soja plaisir praliné sin lactosa,,Sojasun,Lácteos y Huevos,,400 g (4 x 100 g),https://es.openfoodfacts.org/producto/3273227485302,https://images.openfoodfacts.org/images/products/327/322/748/5302/front_es.39.400.jpg,3273227485302
El Corte Inglés,"Gelato Sandwich Vegansk, 8stk, 320 g",,"Valsoia,Jensen & Co AS",Congelados,,320 g,https://es.openfoodfacts.org/producto/8006040133625,https://images.openfoodfacts.org/images/products/800/604/013/3625/front_en.52.400.jpg,8006040133625
El Corte Inglés,Besciamella,,Valsoia,Bebidas,,200 ml,https://es.openfoodfacts.org/producto/8006040245205,https://images.openfoodfacts.org/images/products/800/604/024/5205/front_es.19.400.jpg,8006040245205
El Corte Inglés,Conos de helado vegetal,,Valsoia,Congelados,,300 g,https://es.openfoodfacts.org/producto/8006040259837,https://images.openfoodfacts.org/images/products/800/604/025/9837/front_es.6.400.jpg,8006040259837
El Corte Inglés,Soya Cuisine,,Valsoia,Bebidas,,200 ml,https://es.openfoodfacts.org/producto/8006040247001,https://images.openfoodfacts.org/images/products/800/604/024/7001/front_es.18.400.jpg,8006040247001
El Corte Inglés,Crema membrillo extra picos,,Helios,Lácteos y Huevos,,170 g (8 x 21 g),https://es.openfoodfacts.org/producto/8410095004043,https://images.openfoodfacts.org/images/products/841/009/500/4043/front_es.17.400.jpg,8410095004043
El Corte Inglés,Té chai con especias,,Hornimans,Bebidas,,40 g,https://es.openfoodfacts.org/producto/8410091108905,https://images.openfoodfacts.org/images/products/841/009/110/8905/front_es.6.400.jpg,8410091108905
El Corte Inglés,Tostadas ligeras de arroz y quinoa,,Soria Natural,Bebidas,,"85 g (25 x 3,4 g)",https://es.openfoodfacts.org/producto/8422947805050,https://images.openfoodfacts.org/images/products/842/294/780/5050/front_es.6.400.jpg,8422947805050
El Corte Inglés,Pisto tradicional,,Campo Rico,Bebidas,,380 g,https://es.openfoodfacts.org/producto/8437001960361,https://images.openfoodfacts.org/images/products/843/700/196/0361/front_es.15.400.jpg,8437001960361
El Corte Inglés,"Tierra madre, chocolate negro 70% cacao con naranja",,Intermón Oxfam,Dulces,,100 g,https://es.openfoodfacts.org/producto/8437007611502,https://images.openfoodfacts.org/images/products/843/700/761/1502/front_es.35.400.jpg,8437007611502
El Corte Inglés,Caldo de jamón 100% natural envase 1 l,,Aneto,Otros,,1 l,https://es.openfoodfacts.org/producto/8410748101013,https://images.openfoodfacts.org/images/products/841/074/810/1013/front_en.21.400.jpg,8410748101013
El Corte Inglés,Arroz,,Brillante,Bebidas,,500 g,https://es.openfoodfacts.org/producto/8410184077217,https://images.openfoodfacts.org/images/products/841/018/407/7217/front_es.18.400.jpg,8410184077217
El Corte Inglés,Nueces peladas,,El Corte Inglés,Bebidas,,150 g.,https://es.openfoodfacts.org/producto/8433329088701,https://images.openfoodfacts.org/images/products/843/332/908/8701/front_es.27.400.jpg,8433329088701
El Corte Inglés,Caldo de pollo ecológico,,Aneto Natural,Otros,,1 L,https://es.openfoodfacts.org/producto/8410748305008,https://images.openfoodfacts.org/images/products/841/074/830/5008/front_en.28.400.jpg,8410748305008
El Corte Inglés,AUTHENTIC GREEK YOGHURT,,DODONI,Lácteos y Huevos,,150 g,https://es.openfoodfacts.org/producto/5201168416107,https://images.openfoodfacts.org/images/products/520/116/841/6107/front_en.10.400.jpg,5201168416107
El Corte Inglés,Cacao en polvo Nesquik,,"Nestlé, Nesquik",Bebidas,,800 g,https://es.openfoodfacts.org/producto/8410100025131,https://images.openfoodfacts.org/images/products/841/010/002/5131/front_es.29.400.jpg,8410100025131
El Corte Inglés,Judión cocido,,Don Pedro,Bebidas,,"570 g neto, 400 g escurrido, 580 ml",https://es.openfoodfacts.org/producto/8420933001707,https://images.openfoodfacts.org/images/products/842/093/300/1707/front_es.7.400.jpg,8420933001707
El Corte Inglés,Rooibos con especias,,Hornimans,Bebidas,,"30 g (20 x 1,5 g)",https://es.openfoodfacts.org/producto/8410091024953,https://images.openfoodfacts.org/images/products/841/009/102/4953/front_es.19.400.jpg,8410091024953
El Corte Inglés,Ajoblanco,,"Alvalle, PepsiCo",Bebidas,,1 l,https://es.openfoodfacts.org/producto/8422174010111,https://images.openfoodfacts.org/images/products/842/217/401/0111/front_es.55.400.jpg,8422174010111
El Corte Inglés,Aceite de Oliva Virgen Extra,,Oleoestepa,Bebidas,,1 l,https://es.openfoodfacts.org/producto/8422975000069,https://images.openfoodfacts.org/images/products/842/297/500/0069/front_es.24.400.jpg,8422975000069
El Corte Inglés,Caldo de Navidad,,Aneto,Otros,,1 l,https://es.openfoodfacts.org/producto/8410748403001,https://images.openfoodfacts.org/images/products/841/074/840/3001/front_es.10.400.jpg,8410748403001
El Corte Inglés,Cochinita pibil,,Gourmet passion,Carne y Charcutería,,300g,https://es.openfoodfacts.org/producto/8436544290485,https://images.openfoodfacts.org/images/products/843/654/429/0485/front_es.26.400.jpg,8436544290485
El Corte Inglés,Caldo de pollo natural 0% sal añadida envase 1 l,,Aneto,Otros,,1 l,https://es.openfoodfacts.org/producto/8410748102119,https://images.openfoodfacts.org/images/products/841/074/810/2119/front_es.26.400.jpg,8410748102119
El Corte Inglés,Tortitas de arroz,,Biocop,Bebidas,,100g,https://es.openfoodfacts.org/producto/8423903023303,https://images.openfoodfacts.org/images/products/842/390/302/3303/front_es.22.400.jpg,8423903023303
El Corte Inglés,Galletas mallorquinas con romero,,Gori de Muro,Otros,,240 gr,https://es.openfoodfacts.org/producto/8422692003022,https://images.openfoodfacts.org/images/products/842/269/200/3022/front_es.29.400.jpg,8422692003022
El Corte Inglés,Mayonesa ecológica,,Ybarra,Conservas,,300 ml,https://es.openfoodfacts.org/producto/8410086312805,https://images.openfoodfacts.org/images/products/841/008/631/2805/front_en.26.400.jpg,8410086312805
El Corte Inglés,Aceite de oliva virgen extra Hojiblanca,,El Corte Inglés,Bebidas,,,https://es.openfoodfacts.org/producto/8433329060165,https://images.openfoodfacts.org/images/products/843/332/906/0165/front_es.45.400.jpg,8433329060165
El Corte Inglés,Vinagre de manzana con madre,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329098700,https://images.openfoodfacts.org/images/products/843/332/909/8700/front_es.23.400.jpg,8433329098700
El Corte Inglés,Pepsi Max Zero Cafeína,,Pepsi,Bebidas,,,https://es.openfoodfacts.org/producto/8410494300036,https://images.openfoodfacts.org/images/products/841/049/430/0036/front_es.3.400.jpg,8410494300036
El Corte Inglés,Chocolate negro 90%,,Pancracio,Dulces,,100g,https://es.openfoodfacts.org/producto/8437009264096,https://images.openfoodfacts.org/images/products/843/700/926/4096/front_es.14.400.jpg,8437009264096
El Corte Inglés,Mediterranean potatoes,,McCain,Congelados,,750 g,https://es.openfoodfacts.org/producto/8710438040302,https://images.openfoodfacts.org/images/products/871/043/804/0302/front_fr.3.400.jpg,8710438040302
El Corte Inglés,Miel,,El Corte Inglés,Otros,,,https://es.openfoodfacts.org/producto/8433329130639,https://images.openfoodfacts.org/images/products/843/332/913/0639/front_es.8.400.jpg,8433329130639
