supermercado,nombre_comercial,precio,marca,categoria,subcategoria,precio_por_unidad,url,imagen,referencia_externa
DIA,Leche semidesnatada Dia Láctea pack 6 x 1 L,5.28,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.88,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/504P6,https://www.dia.es/product_images/504P6/504P6_ISO_0_ES.jpg,504P6
DIA,Leche entera Dia Láctea pack 6 x 1 L,5.82,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.97,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/608P6,https://www.dia.es/product_images/608P6/608P6_ISO_0_ES.jpg,608P6
DIA,Leche semidesnatada sin lactosa Dia Láctea pack 6 x 1 L,5.76,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,0.96,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/130063P6,https://www.dia.es/product_images/130063P6/130063P6_ISO_0_ES.jpg,130063P6
DIA,Leche desnatada Dia Láctea pack 6 x 1 L,5.04,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.84,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/607P6,https://www.dia.es/product_images/607P6/607P6_ISO_0_ES.jpg,607P6
DIA,Leche semidesnatada Dia Láctea 1 L,0.88,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.88,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/504,https://www.dia.es/product_images/504/504_ISO_0_ES.jpg,504
DIA,Leche entera Dia Láctea 1 L,0.97,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.97,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/608,https://www.dia.es/product_images/608/608_ISO_0_ES.jpg,608
DIA,Leche desnatada sin lactosa Dia Láctea pack 6 x 1 L,5.58,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,0.93,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/185450P6,https://www.dia.es/product_images/185450P6/185450P6_ISO_0_ES.jpg,185450P6
DIA,Leche semidesnatada Central Lechera Asturiana pack 6 x 1 L,7.02,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.17,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/17548P6,https://www.dia.es/product_images/17548P6/17548P6_ISO_0_ES.jpg,17548P6
DIA,Leche semidesnatada sin lactosa Dia Láctea 1 L,0.96,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,0.96,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/130063,https://www.dia.es/product_images/130063/130063_ISO_0_ES.jpg,130063
DIA,Leche entera Dia Láctea 3 x 200 ml,0.86,Dia Láctea,"Huevos, leche y mantequilla",Leche,1.43,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/303496,https://www.dia.es/product_images/303496/303496_ISO_0_ES.jpg,303496
DIA,Leche entera Central Lechera Asturiana pack 6 x 1 L,7.74,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/16065P6,https://www.dia.es/product_images/16065P6/16065P6_ISO_0_ES.jpg,16065P6
DIA,Leche entera sin lactosa Dia Láctea pack 6 x 1 L,6.24,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.04,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/225278P6,https://www.dia.es/product_images/225278P6/225278P6_ISO_0_ES.jpg,225278P6
DIA,Leche desnatada Dia Láctea 1 L,0.84,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.84,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/607,https://www.dia.es/product_images/607/607_ISO_0_ES.jpg,607
DIA,Leche desnatada sin lactosa Dia Láctea 1 L,0.93,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,0.93,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/185450,https://www.dia.es/product_images/185450/185450_ISO_0_ES.jpg,185450
DIA,Leche semidesnatada Dia Láctea botella 1.5 L,1.42,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.95,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/304739,https://www.dia.es/product_images/304739/304739_ISO_0_ES.jpg,304739
DIA,Leche fresca entera Dia Láctea botella 1 L,1.15,Dia Láctea,"Huevos, leche y mantequilla",Leche,1.15,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/271329,https://www.dia.es/product_images/271329/271329_ISO_0_ES.jpg,271329
DIA,Bebida de avena Dia Vegedia 1 L,0.95,Dia Vegedia,"Huevos, leche y mantequilla",Bebidas vegetales,0.95,https://www.dia.es/huevos-leche-y-mantequilla/bebidas-vegetales/p/267682,https://www.dia.es/product_images/267682/267682_ISO_0_ES.jpg,267682
DIA,Leche desnatada Central Lechera Asturiana pack 6 x 1 L,6.78,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.13,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/16066P6,https://www.dia.es/product_images/16066P6/16066P6_ISO_0_ES.jpg,16066P6
DIA,Leche semidesnatada Central Lechera Asturiana pack 6 x 2.2 L,14.7,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.11,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/173903P6,https://www.dia.es/product_images/173903P6/173903P6_ISO_0_ES.jpg,173903P6
DIA,Leche semidesnatada sin lactosa Central Lechera Asturiana pack 6 x 1 L,7.5,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.25,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/148777P6,https://www.dia.es/product_images/148777P6/148777P6_ISO_0_ES.jpg,148777P6
DIA,Leche entera sin lactosa Dia Láctea 1 L,1.04,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.04,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/225278,https://www.dia.es/product_images/225278/225278_ISO_0_ES.jpg,225278
DIA,Leche semidesnatada Central Lechera Asturiana 1 L,1.17,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.17,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/17548,https://www.dia.es/product_images/17548/17548_ISO_0_ES.jpg,17548
DIA,Leche entera Dia Láctea botella 1.5 L,1.49,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.99,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/304738,https://www.dia.es/product_images/304738/304738_ISO_0_ES.jpg,304738
DIA,Leche entera Central Lechera Asturiana 1 L,1.29,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/16065,https://www.dia.es/product_images/16065/16065_ISO_0_ES.jpg,16065
DIA,Leche entera Central Lechera Asturiana pack 6 x 1.5 L,11.94,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.33,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/74720P6,https://www.dia.es/product_images/74720P6/74720P6_ISO_0_ES.jpg,74720P6
DIA,Leche condensada Dia Láctea 1 Kg,3.7,Dia Láctea,"Huevos, leche y mantequilla",Leche condensada y evaporada,3.7,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/6006,https://www.dia.es/product_images/6006/6006_ISO_0_ES.jpg,6006
DIA,Leche desnatada sin lactosa alta en proteínas Dia Láctea 1 L,1.35,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.35,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/308772,https://www.dia.es/product_images/308772/308772_ISO_0_ES.jpg,308772
DIA,Leche semidesnatada calcio Dia Láctea pack 6 x 1 L,6.3,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.05,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/34609P6,https://www.dia.es/product_images/34609P6/34609P6_ISO_0_ES.jpg,34609P6
DIA,Arroz con leche Dia Caprichoso pack 4 x 125 g,1.3,Dia Caprichoso,Yogures y postres,"Natillas, flan y arroz con leche",2.6,https://www.dia.es/yogures-y-postres/natillas-flan-y-arroz-con-leche/p/85630,https://www.dia.es/product_images/85630/85630_ISO_0_ES.jpg,85630
DIA,Leche condensada Dia Láctea 450 g,2.6,Dia Láctea,"Huevos, leche y mantequilla",Leche condensada y evaporada,5.78,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/57797,https://www.dia.es/product_images/57797/57797_ISO_0_ES.jpg,57797
DIA,Leche semidesnatada calcio Dia Láctea 1 L,1.05,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.05,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/34609,https://www.dia.es/product_images/34609/34609_ISO_0_ES.jpg,34609
DIA,Leche fresca semidesnatada Dia Láctea botella 1 L,1.09,Dia Láctea,"Huevos, leche y mantequilla",Leche,1.09,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/271330,https://www.dia.es/product_images/271330/271330_ISO_0_ES.jpg,271330
DIA,Leche entera Central Lechera Asturiana botella 2.2 L,2.65,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.2,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/184889,https://www.dia.es/product_images/184889/184889_ISO_0_ES.jpg,184889
DIA,Leche entera Central Lechera Asturiana pack 6 x 2.2 L,15.9,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.2,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/184889P6,https://www.dia.es/product_images/184889P6/184889P6_ISO_0_ES.jpg,184889P6
DIA,Leche semidesnatada sin lactosa Central Lechera Asturiana 3 x 200 ml,1.39,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,2.32,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/307402,https://www.dia.es/product_images/307402/307402_ISO_0_ES.jpg,307402
DIA,Leche desnatada sin lactosa Central Lechera Asturiana 1 L,1.19,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.19,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/169355,https://www.dia.es/product_images/169355/169355_ISO_0_ES.jpg,169355
DIA,Leche entera Pascual pack 6 x 1 L,8.34,Pascual,"Huevos, leche y mantequilla",Leche,1.39,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73676P6,https://www.dia.es/product_images/73676P6/73676P6_ISO_0_ES.jpg,73676P6
DIA,Leche barista Central Lechera Asturiana 1 L,1.49,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.49,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/305942,https://www.dia.es/product_images/305942/305942_ISO_0_ES.jpg,305942
DIA,Leche evaporada Dia Láctea 3 x 200 ml,1.69,Dia Láctea,"Huevos, leche y mantequilla",Leche condensada y evaporada,2.82,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/308130,https://www.dia.es/product_images/308130/308130_ISO_0_ES.jpg,308130
DIA,Leche semidesnatada Central Lechera Asturiana pack 6 x 1.5 L,11.1,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.23,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/5716P6,https://www.dia.es/product_images/5716P6/5716P6_ISO_0_ES.jpg,5716P6
DIA,Leche entera Central Lechera Asturiana botella 1.5 L,1.99,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.33,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/74720,https://www.dia.es/product_images/74720/74720_ISO_0_ES.jpg,74720
DIA,Leche semidesnatada Central Lechera Asturiana botella 1.5 L,1.85,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.23,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/5716,https://www.dia.es/product_images/5716/5716_ISO_0_ES.jpg,5716
DIA,Leche desnatada Central Lechera Asturiana 1 L,1.13,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.13,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/16066,https://www.dia.es/product_images/16066/16066_ISO_0_ES.jpg,16066
DIA,Leche entera Pascual 1 L,1.39,Pascual,"Huevos, leche y mantequilla",Leche,1.39,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73676,https://www.dia.es/product_images/73676/73676_ISO_0_ES.jpg,73676
DIA,Leche semidesnatada Pascual 1 L,1.35,Pascual,"Huevos, leche y mantequilla",Leche,1.35,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73677,https://www.dia.es/product_images/73677/73677_ISO_0_ES.jpg,73677
DIA,Leche desnatada Central Lechera Asturiana botella 1.5 L,1.79,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.19,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/74722,https://www.dia.es/product_images/74722/74722_ISO_0_ES.jpg,74722
DIA,Leche desnatada Pascual 1 L,1.29,Pascual,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73678,https://www.dia.es/product_images/73678/73678_ISO_0_ES.jpg,73678
DIA,Leche semidesnatada Central Lechera Asturiana botella 2.2 L,2.45,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.11,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/173903,https://www.dia.es/product_images/173903/173903_ISO_0_ES.jpg,173903
DIA,Leche semidesnatada Lauki 1 L,1.13,Lauki,"Huevos, leche y mantequilla",Leche,1.13,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/34578,https://www.dia.es/product_images/34578/34578_ISO_0_ES.jpg,34578
DIA,Leche entera Lauki 1 L,1.18,Lauki,"Huevos, leche y mantequilla",Leche,1.18,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/19814,https://www.dia.es/product_images/19814/19814_ISO_0_ES.jpg,19814
DIA,Leche entera Celta 1 L,1.09,Celta,"Huevos, leche y mantequilla",Leche,1.09,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/308119,https://www.dia.es/product_images/308119/308119_ISO_0_ES.jpg,308119
DIA,Leche desnatada Lauki 1 L,1.1,Lauki,"Huevos, leche y mantequilla",Leche,1.1,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/1917,https://www.dia.es/product_images/1917/1917_ISO_0_ES.jpg,1917
DIA,Leche semidesnatada Celta 1 L,1.05,Celta,"Huevos, leche y mantequilla",Leche,1.05,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/308120,https://www.dia.es/product_images/308120/308120_ISO_0_ES.jpg,308120
DIA,Leche desnatada suprema Central Lechera Asturiana 1 L,1.45,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.45,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/250631,https://www.dia.es/product_images/250631/250631_ISO_0_ES.jpg,250631
DIA,Leche semidesnatada de cabra Covap 1 L,2.17,Covap,"Huevos, leche y mantequilla",Leche,2.17,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/188442,https://www.dia.es/product_images/188442/188442_ISO_0_ES.jpg,188442
DIA,Leche entera Madriz 1 L,1.29,Madriz,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/307404,https://www.dia.es/product_images/307404/307404_ISO_0_ES.jpg,307404
DIA,Leche semidesnatada Madriz 1 L,1.29,Madriz,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/307406,https://www.dia.es/product_images/307406/307406_ISO_0_ES.jpg,307406
DIA,Leche en polvo Sveltesse 600 g,9.19,Sveltesse,"Huevos, leche y mantequilla",Leche,15.32,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/616,https://www.dia.es/product_images/616/616_ISO_0_ES.jpg,616
DIA,Leche desnatada Central Lechera Asturiana pack 6 x 1.5 L,10.74,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.19,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/74722P6,https://www.dia.es/product_images/74722P6/74722P6_ISO_0_ES.jpg,74722P6
DIA,Leche desnatada Pascual pack 6 x 1 L,7.74,Pascual,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73678P6,https://www.dia.es/product_images/73678P6/73678P6_ISO_0_ES.jpg,73678P6
DIA,Leche semidesnatada Pascual pack 6 x 1 L,8.1,Pascual,"Huevos, leche y mantequilla",Leche,1.35,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/73677P6,https://www.dia.es/product_images/73677P6/73677P6_ISO_0_ES.jpg,73677P6
DIA,Leche semidesnatada Lauki pack 6 x 1 L,6.78,Lauki,"Huevos, leche y mantequilla",Leche,1.13,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/34578P6,https://www.dia.es/product_images/34578P6/34578P6_ISO_0_ES.jpg,34578P6
DIA,Leche semidesnatada Celta pack 6 x 1 L,6.3,Celta,"Huevos, leche y mantequilla",Leche,1.05,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/308120P6,https://www.dia.es/product_images/308120P6/308120P6_ISO_0_ES.jpg,308120P6
DIA,Leche entera Celta pack 6 x 1 L,6.54,Celta,"Huevos, leche y mantequilla",Leche,1.09,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/308119P6,https://www.dia.es/product_images/308119P6/308119P6_ISO_0_ES.jpg,308119P6
DIA,Leche semidesnatada Madriz pack 6 x 1 L,7.74,Madriz,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/307406P6,https://www.dia.es/product_images/307406P6/307406P6_ISO_0_ES.jpg,307406P6
DIA,Leche entera Madriz pack 6 x 1 L,7.74,Madriz,"Huevos, leche y mantequilla",Leche,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/307404P6,https://www.dia.es/product_images/307404P6/307404P6_ISO_0_ES.jpg,307404P6
DIA,Leche semidesnatada Dia Láctea pack 6 x 1 L,8.52,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.95,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/304739P6,https://www.dia.es/product_images/304739P6/304739P6_ISO_0_ES.jpg,304739P6
DIA,Leche entera Dia Láctea pack 6 x 1 L,8.94,Dia Láctea,"Huevos, leche y mantequilla",Leche,0.99,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/304738P6,https://www.dia.es/product_images/304738P6/304738P6_ISO_0_ES.jpg,304738P6
DIA,Leche desnatada suprema Central Lechera Asturiana pack 6 x 1 L,8.7,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche,1.45,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/250631P6,https://www.dia.es/product_images/250631P6/250631P6_ISO_0_ES.jpg,250631P6
DIA,Leche entera Lauki pack 6 x 1 L,7.08,Lauki,"Huevos, leche y mantequilla",Leche,1.18,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/19814P6,https://www.dia.es/product_images/19814P6/19814P6_ISO_0_ES.jpg,19814P6
DIA,Leche desnatada Lauki pack 6 x 1 L,6.6,Lauki,"Huevos, leche y mantequilla",Leche,1.1,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/1917P6,https://www.dia.es/product_images/1917P6/1917P6_ISO_0_ES.jpg,1917P6
DIA,Leche semidesnatada de cabra Covap pack 6 x 1 L,13.02,Covap,"Huevos, leche y mantequilla",Leche,2.17,https://www.dia.es/huevos-leche-y-mantequilla/leche/p/188442P6,https://www.dia.es/product_images/188442P6/188442P6_ISO_0_ES.jpg,188442P6
DIA,Leche semidesnatada sin lactosa Central Lechera Asturiana 1 L,1.25,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.25,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/148777,https://www.dia.es/product_images/148777/148777_ISO_0_ES.jpg,148777
DIA,Leche desnatada calcio Dia Láctea 1 L,1.02,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.02,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/46626,https://www.dia.es/product_images/46626/46626_ISO_0_ES.jpg,46626
DIA,Leche desnatada omega 3 Puleva 1 L,1.75,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.75,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/30052,https://www.dia.es/product_images/30052/30052_ISO_0_ES.jpg,30052
DIA,Leche entera sin lactosa Central Lechera Asturiana 1 L,1.29,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.29,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/240523,https://www.dia.es/product_images/240523/240523_ISO_0_ES.jpg,240523
DIA,Bebida láctea omega 3 con nueces Puleva 1 L,1.75,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.75,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/121677,https://www.dia.es/product_images/121677/121677_ISO_0_ES.jpg,121677
DIA,Leche semidesnatada calcio Puleva 1 L,1.59,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/22488,https://www.dia.es/product_images/22488/22488_ISO_0_ES.jpg,22488
DIA,Leche condensada La lechera 370 g,2.89,La lechera,"Huevos, leche y mantequilla",Leche condensada y evaporada,7.81,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/613,https://www.dia.es/product_images/613/613_ISO_0_ES.jpg,613
DIA,Leche entera calcio Dia Láctea 1 L,1.17,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.17,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/46625,https://www.dia.es/product_images/46625/46625_ISO_0_ES.jpg,46625
DIA,Leche infantil crecimiento con cereales Peques 3 Puleva 1 L,1.89,Puleva,Bebé,Leche para bebés,1.89,https://www.dia.es/bebe/leche-para-bebes/p/105590,https://www.dia.es/product_images/105590/105590_ISO_0_ES.jpg,105590
DIA,Leche desnatada calcio Puleva 1 L,1.59,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/22489,https://www.dia.es/product_images/22489/22489_ISO_0_ES.jpg,22489
DIA,Leche desnatada omega 3 Dia Láctea 1 L,1.17,Dia Láctea,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.17,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/48888,https://www.dia.es/product_images/48888/48888_ISO_0_ES.jpg,48888
DIA,Leche infantil crecimiento Peques 3 Puleva 1 L,1.89,Puleva,Bebé,Leche para bebés,1.89,https://www.dia.es/bebe/leche-para-bebes/p/78262,https://www.dia.es/product_images/78262/78262_ISO_0_ES.jpg,78262
DIA,Leche semidesnatada sin lactosa Pascual 1 L,1.5,Pascual,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.5,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/119675,https://www.dia.es/product_images/119675/119675_ISO_0_ES.jpg,119675
DIA,Leche entera calcio Puleva 1 L,1.59,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/27258,https://www.dia.es/product_images/27258/27258_ISO_0_ES.jpg,27258
DIA,Bebida láctea con cereales crecimiento y desarrollo Puleva 1 L,1.59,Puleva,Bebé,Leche para bebés,1.59,https://www.dia.es/bebe/leche-para-bebes/p/129519,https://www.dia.es/product_images/129519/129519_ISO_0_ES.jpg,129519
DIA,Leche semidesnatada fibra Central Lechera Asturiana 1 L,1.65,Central Lechera Asturiana,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.65,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/27987,https://www.dia.es/product_images/27987/27987_ISO_0_ES.jpg,27987
DIA,Leche evaporada Ideal 525 g,2.59,Ideal,"Huevos, leche y mantequilla",Leche condensada y evaporada,4.93,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/163643,https://www.dia.es/product_images/163643/163643_ISO_0_ES.jpg,163643
DIA,Leche desnatada sin lactosa Pascual 1 L,1.49,Pascual,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.49,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/119676,https://www.dia.es/product_images/119676/119676_ISO_0_ES.jpg,119676
DIA,Leche crecimiento Peques 2 Puleva 1 L,1.89,Puleva,Bebé,Leche para bebés,1.89,https://www.dia.es/bebe/leche-para-bebes/p/83977,https://www.dia.es/product_images/83977/83977_ISO_0_ES.jpg,83977
DIA,Leche infantil en polvo de continuacion de 6 a 12 meses Nativa 800 g,11.95,Nativa,Bebé,Leche para bebés,14.94,https://www.dia.es/bebe/leche-para-bebes/p/108337,https://www.dia.es/product_images/108337/108337_ISO_0_ES.jpg,108337
DIA,Leche desnatada calcio Pascual Movit 1 L,1.59,Pascual,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/104006,https://www.dia.es/product_images/104006/104006_ISO_0_ES.jpg,104006
DIA,Leche semidesnatada calcio Pascual Movit 1 L,1.59,Pascual,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/112295,https://www.dia.es/product_images/112295/112295_ISO_0_ES.jpg,112295
DIA,Leche desnatada sin lactosa dinamic protein Pascual 1 L,1.59,Pascual,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.59,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/306021,https://www.dia.es/product_images/306021/306021_ISO_0_ES.jpg,306021
DIA,Bebida láctea omega 3 sin Lactosa Puleva 1 L,1.95,Puleva,"Huevos, leche y mantequilla",Leche sin lactosa y enriquecidas,1.95,https://www.dia.es/huevos-leche-y-mantequilla/leche-sin-lactosa-y-enriquecidas/p/222584,https://www.dia.es/product_images/222584/222584_ISO_0_ES.jpg,222584
DIA,Leche condensada La lechera 450 g,3.89,La lechera,"Huevos, leche y mantequilla",Leche condensada y evaporada,8.64,https://www.dia.es/huevos-leche-y-mantequilla/leche-condensada-y-evaporada/p/41309,https://www.dia.es/product_images/41309/41309_ISO_0_ES.jpg,41309
DIA,Bebida láctea crecimiento y desarrollo Puleva 1 L,1.79,Puleva,Bebé,Leche para bebés,1.79,https://www.dia.es/bebe/leche-para-bebes/p/63050,https://www.dia.es/product_images/63050/63050_ISO_0_ES.jpg,63050
